Id,SalePrice
1461,111094.765625
1462,810507.625
1463,159384.96875
1464,171126.5
1465,179694.328125
1466,157553.90625
1467,164858.8125
1468,149055.5
1469,164211.859375
1470,112888.296875
1471,169443.109375
1472,101515.828125
1473,101515.828125
1474,133922.265625
1475,107833.734375
1476,314461.71875
1477,228976.09375
1478,254550.390625
1479,261519.5
1480,461220.03125
1481,297832.53125
1482,198896.78125
1483,156850.625
1484,153330.59375
1485,156849.125
1486,173511.0
1487,297923.4375
1488,209172.703125
1489,173909.921875
1490,197614.296875
1491,183968.5
1492,101515.828125
1493,171253.03125
1494,275523.03125
1495,232256.578125
1496,203105.1875
1497,162099.9375
1498,156498.0
1499,140734.3125
1500,134941.484375
1501,167155.484375
1502,138175.546875
1503,228330.40625
1504,214814.234375
1505,197510.859375
1506,168012.125
1507,223472.0625
1508,182028.34375
1509,142612.46875
1510,134891.171875
1511,139173.640625
1512,142204.75
1513,131724.6875
1514,139977.234375
1515,169387.6875
1516,142306.78125
1517,156121.0
1518,116708.0625
1519,195856.46875
1520,121025.625
1521,121522.953125
1522,142798.234375
1523,106863.109375
1524,102431.140625
1525,116345.5546875
1526,105400.65625
1527,101515.828125
1528,124534.671875
1529,133992.53125
1530,191508.9375
1531,109595.7265625
1532,101515.828125
1533,141103.21875
1534,113627.7421875
1535,128196.1875
1536,105125.796875
1537,101515.828125
1538,142427.625
1539,152357.625
1540,116557.125
1541,106737.015625
1542,118656.125
1543,171585.71875
1544,101515.828125
1545,114067.46875
1546,114311.734375
1547,126946.359375
1548,122063.5234375
1549,111151.0390625
1550,121196.3359375
1551,101515.828125
1552,131712.375
1553,133050.109375
1554,104880.5546875
1555,147965.375
1556,101515.828125
1557,106614.5234375
1558,101515.828125
1559,101515.828125
1560,115957.96875
1561,133236.25
1562,117666.28125
1563,102603.703125
1564,147123.78125
1565,127348.8125
1566,218735.4375
1567,101515.828125
1568,219266.984375
1569,121105.7578125
1570,115646.421875
1571,111685.9375
1572,125274.7578125
1573,209980.375
1574,112658.890625
1575,198534.421875
1576,215149.234375
1577,160313.65625
1578,122096.703125
1579,132259.421875
1580,166325.265625
1581,154141.234375
1582,107416.296875
1583,252372.25
1584,197245.453125
1585,124572.4453125
1586,101515.828125
1587,101515.828125
1588,148800.421875
1589,101515.828125
1590,117662.6875
1591,101515.828125
1592,118397.8359375
1593,111772.78125
1594,123938.3515625
1595,114570.828125
1596,209609.828125
1597,165288.265625
1598,196669.171875
1599,135326.953125
1600,131597.375
1601,101515.828125
1602,102101.78125
1603,101515.828125
1604,224220.515625
1605,203478.59375
1606,149133.5625
1607,158412.09375
1608,183794.703125
1609,159670.53125
1610,138980.0
1611,132472.890625
1612,163821.75
1613,158848.234375
1614,101515.828125
1615,101515.828125
1616,101515.828125
1617,101515.828125
1618,114395.59375
1619,144264.921875
1620,164654.390625
1621,124860.640625
1622,140139.78125
1623,234759.828125
1624,196088.40625
1625,106077.40625
1626,155593.34375
1627,164144.84375
1628,232342.3125
1629,156265.640625
1630,335367.84375
1631,209874.65625
1632,223676.109375
1633,150872.953125
1634,164365.71875
