Id,SalePrice
1461,140808.28125
1462,171407.9375
1463,172223.125
1464,185783.078125
1465,173492.625
1466,170937.78125
1467,166404.4375
1468,169776.65625
1469,177389.21875
1470,140167.859375
1471,181854.140625
1472,138278.375
1473,138124.03125
1474,149174.53125
1475,140539.96875
1476,283173.25
1477,219434.75
1478,243277.53125
1479,250092.046875
1480,391386.28125
1481,268347.03125
1482,196405.078125
1483,172230.84375
1484,168382.984375
1485,183175.4375
1486,191027.375
1487,260046.1875
1488,212077.625
1489,188485.1875
1490,214049.8125
1491,191234.25
1492,134681.65625
1493,190989.125
1494,244716.046875
1495,238797.0
1496,214935.953125
1497,180123.4375
1498,178158.9375
1499,171992.671875
1500,171167.46875
1501,179258.890625
1502,168864.78125
1503,250750.234375
1504,221863.703125
1505,211725.78125
1506,168230.34375
1507,220302.84375
1508,184346.265625
1509,153869.375
1510,145221.125
1511,146201.765625
1512,161537.59375
1513,147826.59375
1514,143778.703125
1515,177702.8125
1516,147703.984375
1517,161825.625
1518,141884.375
1519,199401.78125
1520,142696.8125
1521,142071.90625
1522,164921.078125
1523,138658.6875
1524,137016.734375
1525,139241.359375
1526,138178.84375
1527,139586.375
1528,142666.75
1529,145447.046875
1530,173898.46875
1531,141119.359375
1532,134753.21875
1533,143586.3125
1534,140734.453125
1535,145703.046875
1536,138316.09375
1537,131393.71875
1538,155117.453125
1539,175113.53125
1540,135994.921875
1541,142041.84375
1542,141882.21875
1543,172419.34375
1544,132564.265625
1545,138384.171875
1546,143084.921875
1547,143323.09375
1548,140442.703125
1549,140594.265625
1550,143001.5625
1551,136485.40625
1552,146637.015625
1553,146791.21875
1554,140192.453125
1555,164206.6875
1556,135173.078125
1557,133381.578125
1558,137644.46875
1559,135730.09375
1560,141138.34375
1561,138376.390625
1562,143416.75
1563,138740.4375
1564,156075.75
1565,149585.25
1566,212838.65625
1567,132025.140625
1568,225051.09375
1569,145041.609375
1570,145914.40625
1571,141000.984375
1572,142884.46875
1573,222526.96875
1574,143341.421875
1575,220121.609375
1576,223170.28125
1577,178647.0625
1578,145087.125
1579,143868.28125
1580,182194.390625
1581,149803.8125
1582,139893.5625
1583,260066.28125
1584,201668.03125
1585,150028.859375
1586,129493.6328125
1587,137009.671875
1588,148330.734375
1589,136739.328125
1590,142712.328125
1591,134030.359375
1592,141325.96875
1593,141271.25
1594,140012.34375
1595,139841.9375
1596,203212.90625
1597,164742.96875
1598,185800.625
1599,162203.25
1600,163410.734375
1601,129570.59375
1602,138513.84375
1603,135326.046875
1604,234696.703125
1605,218614.6875
1606,157531.375
1607,161967.046875
1608,200424.4375
1609,176409.390625
1610,155071.75
1611,144610.8125
1612,174464.09375
1613,168306.25
1614,141877.34375
1615,135562.171875
1616,133519.40625
1617,136616.671875
1618,141743.859375
1619,145535.84375
1620,166524.125
1621,144799.875
1622,150482.390625
1623,242062.0625
1624,210574.359375
1625,139816.203125
1626,166393.0
1627,180536.359375
1628,242933.25
1629,173189.453125
1630,283385.875
1631,185386.28125
1632,206258.390625
1633,170225.40625
1634,184455.65625
1635,176064.84375
1636,165952.765625
1637,189642.203125
1638,184974.09375
1639,173331.875
1640,217448.40625
1641,168641.5625
1642,230033.25
1643,203264.265625
1644,214751.546875
1645,189706.25
1646,159469.046875
1647,154060.84375
1648,143186.0625
1649,147322.03125
1650,140019.28125
1651,141644.953125
1652,138112.703125
1653,138746.78125
1654,150233.3125
1655,144652.46875
1656,147992.75
1657,147694.40625
1658,154373.671875
1659,140856.09375
1660,163539.828125
1661,331747.5
1662,296385.21875
1663,296452.5
1664,366564.1875
1665,255988.65625
1666,268107.09375
1667,305938.5
1668,279123.3125
