Id,SalePrice
1461,129348.61749047614
1462,146345.72884878612
1463,166985.93372230558
1464,179855.03925161244
1465,188607.13160204043
1466,167714.6998807487
1467,163827.1425017665
1468,167243.41558631143
1469,177798.7249418755
1470,127710.83038454651
1471,196051.72275306843
1472,125976.85616336265
1473,124758.37367513678
1474,163786.69074987265
1475,136998.09427414404
1476,292669.09284059436
1477,220058.93133776155
1478,263053.39836104185
1479,259284.6843978904
1480,359354.6046108102
1481,253380.4199085057
1482,209792.78930235346
1483,178149.9643182442
1484,182707.6527091902
1485,188402.59142458043
1486,196225.52161425902
1487,255501.01666628313
1488,231894.54395436915
1489,183510.75050525737
1490,205693.6676275502
1491,187404.8459611347
1492,118399.94601666408
1493,176450.02482111278
1494,238207.8543907272
1495,237249.82015453203
1496,214486.40523838712
1497,178956.55309453706
1498,171949.8333008849
1499,171418.20327008792
1500,165918.59750106727
1501,172629.6320910934
1502,168487.18458513665
1503,232746.05248133783
1504,211858.65439078846
1505,209080.30614700346
1506,173426.1419664117
1507,210044.08054592763
1508,185889.99840721025
1509,148196.70908890775
1510,141500.6294712472
1511,146189.26072028972
1512,162097.33160433752
1513,152621.312180784
1514,150251.71459651442
1515,190685.5565398907
1516,154953.420881134
1517,157280.08248575844
1518,155786.15118899447
1519,201517.59140453022
1520,130749.61340127242
1521,130954.06445383569
1522,166817.87544959714
1523,119922.23016490415
1524,118988.96296106698
1525,124366.96961421236
1526,125073.50053357775
1527,126964.55996834594
1528,134846.505604973
1529,140809.71952141417
1530,163653.48300537223
1531,139365.51352400534
1532,119364.83217274693
1533,149478.07118657517
1534,131764.12151966797
1535,155675.42254046327
1536,126685.4767351021
1537,116752.98109710333
1538,159000.9493494679
1539,185021.71921522668
1540,126951.20312438431
1541,143427.4657466431
1542,141504.18256753086
1543,171779.95607888908
1544,111610.31534530324
1545,123842.95737721119
1546,149967.00077910168
1547,141981.56141832485
1548,131637.87201299795
1549,130960.53265721575
1550,149060.877215977
1551,133941.36443411247
1552,147224.11628797784
1553,139722.24891628532
1554,130329.19315899524
1555,167017.8556012598
1556,107180.87517422678
1557,112955.3586405901
1558,116931.86833149943
1559,113274.29020513878
1560,150007.83552421635
1561,131102.98516643155
1562,137277.50509296445
1563,125912.72144629838
1564,164174.29895494992
1565,151082.03461811718
1566,192791.46282021017
1567,110556.60477267187
1568,192334.51606364376
1569,137419.15973706852
1570,150558.08225893747
1571,137520.47625172258
1572,135477.624108995
1573,207614.8295447124
1574,145625.86733253225
1575,196558.59722045308
1576,224014.66355683742
1577,188733.55147361098
1578,139092.91329773967
1579,144990.65295064478
1580,184216.9993255722
1581,144104.69350469392
1582,133420.60097384808
1583,259514.21058022982
1584,210260.85776477656
1585,159624.7786937367
1586,97689.4075552648
1587,120579.49160644773
1588,138985.0149146612
1589,117581.18798817197
1590,142323.81470147142
1591,112205.57026379672
1592,133962.27846462422
1593,136883.61703970766
1594,125805.42656037638
1595,129506.58609701021
1596,186037.24958592144
1597,167239.84386775552
1598,174760.0922469304
1599,184872.1558902696
1600,194698.37921849376
1601,99813.65247901184
1602,129925.24601978739
1603,109574.91253337653
1604,226811.49451459356
1605,227531.95707738912
1606,167572.65843581007
1607,188923.05662445273
1608,210876.59738181895
1609,184277.38527317048
1610,150728.48277882865
1611,150366.83185496164
1612,178206.68501727184
1613,175034.07499076414
1614,137886.5799694218
1615,112875.10526525768
1616,111187.12923868894
1617,118669.79035020142
1618,131383.1505756224
1619,142555.960847167
1620,183230.23509182135
1621,144396.90051456194
1622,139270.44033757513
1623,227898.14180863518
1624,197232.35998197828
1625,126766.504447192
1626,170131.75553831903
1627,175860.04849982238
1628,239258.86672462506
1629,174721.3585377005
1630,270291.33969251544
1631,183220.6202567615
1632,207482.75648784378
1633,177072.95140038448
1634,181017.1028235329
1635,173768.60842636033
1636,173173.0813152645
1637,169125.1033148474
1638,188745.90549700134
1639,173974.0115152049
1640,209239.29111411347
1641,177282.3499164079
1642,217358.84410715444
1643,209952.025941857
1644,212544.5211881855
1645,175570.9613039997
1646,161464.8876434156
1647,163288.40379675338
1648,139108.58622884564
1649,136673.36844944014
1650,129238.03880662902
1651,133462.56715464947
1652,126423.06145916304
1653,126049.8610106959
1654,163599.71874181027
1655,160031.84859757093
1656,161696.7089792364
1657,164077.27591491703
1658,168362.5240456267
1659,135945.41110864197
1660,158265.6255176565
1661,338837.36349099485
1662,285496.41301137407
1663,299414.9983478318
1664,357928.21002804657
1665,275859.0048660265
1666,263421.9392272433
1667,276248.837829756
1668,288254.40925874095
1669,255311.8660165853
1670,285507.5227552835
1671,224229.46053045685
1672,318045.44065858785
1673,249280.7022513772
1674,231200.38656081236
1675,195971.14907555882
1676,195476.75459026467
1677,203647.4009960739
1678,348718.7567378941
1679,283290.8319609056
1680,269677.0716392851
1681,243187.76605533255
1682,250032.93115839473
1683,197749.63712597452
1684,191436.94700507665
1685,184148.98742284538
1686,193407.48552171182
1687,184195.93044666917
1688,195414.85495266633
1689,194874.73601588796
1690,196094.55259371237
1691,188104.22458759148
1692,232116.55903172336
1693,177506.98882579227
1694,171466.73344482796
1695,170228.71934721843
1696,228463.6597921041
1697,166211.72058176232
1698,266981.3818711767
1699,257496.65087245707
1700,210503.77594110084
1701,224163.925069028
1702,228423.40026761786
1703,234476.4852171989
1704,245423.36391533315
1705,221244.70185331526
1706,336205.26364819007
1707,195818.85048932667
1708,194265.63613609766
1709,245522.32738799724
1710,216094.0940045169
1711,234300.0972387374
