Id,SalePrice
1461,120254.47949802005
1462,189926.57730846573
1463,191003.07451233262
1464,194026.85529411995
1465,186397.6082983872
1466,179484.9137588404
1467,167317.9417186992
1468,179841.57356966892
1469,189168.66145553044
1470,121108.77591734655
1471,229524.80280097993
1472,101603.99702514839
1473,101277.39620841987
1474,140399.10311527087
1475,114917.56566005526
1476,284233.8805786642
1477,227077.24485388474
1478,258923.57990218402
1479,246154.19990928215
1480,417496.3139574278
1481,281150.36193874234
1482,187917.1915015831
1483,190900.5782949296
1484,178457.46302041478
1485,195144.3991040226
1486,192066.98439503298
1487,296853.406995813
1488,230171.42863807437
1489,214899.32512541534
1490,238769.60969781893
1491,201065.29773678974
1492,72537.77945661535
1493,197561.5877710695
1494,238472.66794886306
1495,280212.04227901873
1496,236388.75399171264
1497,168495.13065877632
1498,164169.52284025203
1499,163085.4241969632
1500,166219.9715449845
1501,173398.36656782374
1502,164452.42391101428
1503,230821.6730842831
1504,227025.66774678655
1505,235085.65353397754
1506,188369.43914337145
1507,237575.61976559903
1508,176720.96089264826
1509,163149.33204990067
1510,143852.59393277764
1511,136634.8506049015
1512,159115.16789007944
1513,144978.57136286952
1514,142578.22277487832
1515,181557.22824467786
1516,123823.79672036569
1517,152831.07033995664
1518,134759.44165686154
1519,212633.52512026214
1520,128457.67618850805
1521,129550.69498272454
1522,159248.40344657854
1523,119253.90197830272
1524,119902.7153374287
1525,120591.00797876467
1526,122372.81729542397
1527,128371.29032687066
1528,130248.52739533785
1529,124091.2029218846
1530,156458.26459314613
1531,146037.3115583055
1532,99355.26747595641
1533,136446.8108355593
1534,120362.67132407722
1535,134282.25418891464
1536,111092.22601042544
1537,78963.22414844281
1538,164626.51189052005
1539,152289.38390232783
1540,133708.29685514088
1541,113415.95651010703
1542,138230.0511179592
1543,168488.98103408897
1544,92527.24970869327
1545,109734.08134730677
1546,142683.09315669214
1547,145088.29556329036
1548,117809.28334754382
1549,111401.70839946387
1550,132265.02318674227
1551,122037.91829209616
1552,146776.2798916456
1553,99295.55119828104
1554,134129.3829856751
1555,151800.19095537084
1556,98997.74134718147
1557,77963.84730413755
1558,97627.35420759454
1559,73126.87070874835
1560,116650.73981690194
1561,117229.58379839986
1562,138919.88124305292
1563,120706.61133025688
1564,172278.9882554341
1565,156329.53268984097
1566,212029.55988088934
1567,83392.49214163932
1568,232477.285253887
1569,143399.03577497634
1570,141398.11392180086
1571,124936.23070831774
1572,135747.3649480006
1573,239658.91981294603
1574,113666.2408912147
1575,219410.55756065832
1576,243294.4130237395
1577,199475.14465320305
1578,140519.71588656743
1579,140247.75584540237
1580,206933.19082111405
1581,145393.68906758068
1582,136570.55173754072
1583,300598.37804319436
1584,207818.02010983587
1585,142794.82874215796
1586,89386.1640435786
1587,111523.64404074708
1588,130589.21736974455
1589,97186.47672027397
1590,130776.06680900235
1591,108698.7258329941
1592,95166.9337675258
1593,139301.3839821584
1594,114045.74683328441
1595,102497.78255713491
1596,162684.03818626996
1597,136984.80800807645
1598,206502.08261710725
1599,157639.68666315213
1600,180312.6371128661
1601,109662.40643389341
1602,121122.84723658061
1603,106658.70680492601
1604,244615.09687809413
1605,225803.1603361919
1606,167598.21447489888
1607,136721.36808472348
1608,222351.76243053205
1609,197533.8016066581
1610,181976.03809558044
1611,133955.05748424953
1612,182191.36053989228
1613,173726.45520201998
1614,141972.27249646734
1615,102429.65422560387
1616,92620.1447045239
1617,98291.34439662239
1618,123355.63961017497
1619,130695.63531474369
1620,161229.46838862292
1621,154697.9672026395
1622,147714.82214923901
1623,249044.5847872034
1624,222186.619423059
1625,114660.92062657214
1626,148339.32080695184
1627,188329.5064286312
1628,246033.62024033358
1629,175225.55235787336
1630,288444.4104322159
1631,199003.5076726938
1632,220004.49656226067
1633,194041.23526546633
1634,209040.40527169887
1635,189200.29003148628
1636,176959.93935074273
1637,186146.8680767308
1638,177530.35085382458
1639,169597.24400049838
1640,198914.83254770355
1641,146840.99072038734
1642,220916.97593188868
1643,207352.0495081171
1644,227939.40267516943
1645,180669.61842916676
1646,142897.17372084485
1647,139799.67979094648
1648,120711.01389575533
1649,140349.4376711298
1650,139790.34525828907
1651,118147.26929549997
1652,94291.53515972612
1653,95107.06777874174
1654,143735.4950176861
1655,145952.47341637147
1656,139890.12833214563
1657,146719.1594299161
1658,139890.12833214563
1659,145628.99317238803
1660,156329.3906952021
1661,388693.29218173464
1662,309182.2586235011
1663,326722.43414302694
1664,411329.8058776278
1665,264005.28075715154
1666,342495.3203427455
1667,382108.05349847703
1668,323875.0241633128
1669,304134.3487860968
1670,314050.3191758627
1671,247463.29482014524
1672,413844.1757016809
1673,267862.64524020744
1674,246800.86214464842
1675,204923.07589582406
1676,204201.66142559194
1677,211628.5011646009
1678,431415.7025322184
1679,330737.93698979757
1680,279033.6528758612
1681,231384.95752310404
1682,320860.8655934032
1683,188468.70098317598
1684,185106.8155188028
1685,183027.8354420915
1686,187137.08192543438
1687,183559.37867049273
1688,196198.56951749843
1689,183919.28109915467
1690,199260.55374477943
1691,196385.6715223061
1692,223835.12141960036
1693,189653.22389178845
1694,188015.3826190238
1695,172749.69935443136
1696,238655.37487644455
1697,175336.02017550787
1698,299960.0959980211
1699,239643.15561262355
1700,259611.8620986428
1701,248054.12792473013
1702,234195.91014852625
1703,234403.38405669582
1704,298511.3561131484
1705,243404.49520026278
1706,355622.86680500803
1707,209290.56301569677
1708,200737.10377445904
1709,256471.8045796637
1710,231095.13938876026
1711,285177.389787409
1712,233470.55209891064
1713,265284.1061218672
1714,196810.44332919834
1715,208214.0271399352
1716,190447.31692084772
1717,175103.3242507247
1718,113526.80262127708
1719,195316.2653450679
1720,212862.34933685916
1721,163335.5245633248
1722,113978.96719040694
1723,172993.78505156236
1724,218117.85868562377
1725,220125.27857812092
1726,187920.72208356034
1727,160721.68057899046
1728,187106.4454204535
1729,170501.6197463994
1730,123469.76258970382
1731,126166.72596026146
1732,137717.96110051943
1733,123245.02581548344
1734,122865.13981771315
1735,134167.06703868817
1736,129778.3925581031
1737,239773.2012631838
1738,197714.02599519398
1739,253791.0215425645
1740,204589.33723689482
1741,196487.5503924067
1742,173319.40096728638
1743,169676.9303042713
1744,227761.50131009528
1745,175370.9060473849
1746,189497.02531512533
1747,198641.86998726593
1748,197495.26173053758
1749,175274.8729299996
1750,129913.80929806616
1751,200471.69462217737
1752,126190.39810544082
1753,131493.90883380914
1754,177189.58730446998
1755,178125.07503697553
1756,180167.03381190274
1757,119513.77341024831
1758,149356.43229836714
1759,142611.60669011492
1760,155364.20429457046
1761,159491.36345515872
1762,182030.51044404908
1763,152129.6913599111
1764,127335.48208799008
1765,142954.69534718542
1766,170495.25571395602
1767,205080.1306952663
1768,135625.9025558093
1769,151372.89008752457
1770,139259.2342577491
1771,111452.0399859546
1772,136944.85348833186
1773,124050.29819700812
1774,135003.4205714833
1775,133012.4703714136
1776,133384.11894062016
1777,119806.9914803528
1778,133449.59915066467
1779,103830.41362901943
1780,166572.67678455738
1781,122052.30192947628
1782,113569.8883651363
1783,132792.17061983683
1784,121004.71264635466
1785,116787.97203652063
1786,122273.75187537365
1787,140715.46114316763
1788,64251.6888848009
1789,93492.82362605142
1790,107187.98391742031
1791,145832.00678582134
1792,150715.8552383941
1793,137114.2039986225
1794,136045.6264168357
1795,123717.50770880945
1796,125061.61315433076
1797,111613.55948595745
1798,117937.55175645114
1799,125414.44334329288
1800,129876.22421453199
1801,115160.98138841447
1802,124007.83765792576
1803,152234.80917093347
1804,140877.86719824537
1805,128697.98861082019
1806,112033.91959600318
1807,116774.63964094094
1808,119467.58899085014
1809,91332.38060812757
1810,158625.57433380623
1811,113998.97033139346
1812,71604.74331171303
1813,116195.32757899076
1814,106431.60350209594
1815,88326.51758807196
1816,107419.9473305583
1817,110799.34983138628
1818,148123.78709106578
1819,141435.9648477571
1820,92658.48495790121
1821,123357.72454819139
1822,137729.27683903847
1823,65858.06833858285
1824,112550.32740486358
1825,141949.74209689128
1826,111491.57534303819
1827,117860.88354721162
1828,146608.1189140901
1829,111110.63745609543
1830,141527.87958579892
1831,151760.23091308336
1832,133119.54256363423
1833,137561.33376504102
1834,134751.37210325207
1835,109023.0947571577
1836,118047.413485296
1837,102105.5319276965
1838,127551.42970550098
1839,121261.44552499734
1840,123395.68704352572
1841,144551.60915249522
1842,93978.11365588052
1843,142076.91338222334
1844,158829.77531003553
1845,147377.28633555118
1846,153945.32832399211
1847,160477.94760752705
1848,66254.69639642417
1849,109411.93995672298
1850,126802.66799815287
1851,151189.9128353258
1852,133255.57322302775
1853,146306.1366773658
1854,152184.66042213314
1855,153705.04015106268
1856,214045.46135498647
1857,109217.38675379597
1858,123438.60826621232
1859,113860.19176089189
1860,151987.38323173305
1861,113860.19176089189
1862,278115.9187573191
1863,278115.9187573191
1864,278115.9187573191
1865,343432.4528199338
1866,320723.12554139615
1867,230041.0653851036
1868,269328.6888120598
1869,211316.25276853438
1870,212031.49957357446
1871,232037.87665232224
1872,182364.79295061773
1873,236202.91733782372
1874,139974.68784709316
1875,195591.49930559535
1876,214167.6653665974
1877,212429.83035051427
1878,205374.52837392918
1879,122067.04319410701
1880,131790.7628381644
1881,242812.5688058842
1882,229892.9785767036
1883,188857.32093229264
1884,192845.3396945197
1885,226720.63909720286
1886,261509.02827103305
1887,211969.05275940834
1888,276941.9936180208
1889,182871.37479874172
1890,129582.09599727878
1891,139523.1806830954
1892,116256.55644955377
1893,135773.32028083602
1894,134535.58023708913
1895,132306.51685699233
1896,149641.95268765558
1897,143813.46158125973
1898,129125.8397085899
1899,123207.03003178304
1900,162565.607681055
1901,163461.32430158643
1902,126140.62724620527
1903,171263.0044438027
1904,139121.58374775518
1905,155296.21415714268
1906,126176.47824631957
1907,171407.66712403743
1908,113884.94192330416
1909,127835.31914706025
1910,131169.60610579065
1911,185877.28644393288
1912,224923.52539678133
1913,168975.07063818478
1914,85330.58008580646
1915,237950.24970491044
1916,84922.66071970787
1917,229408.08487088015
1918,132158.4413143074
1919,155779.9791722853
1920,158453.7794234219
1921,343837.49447270844
1922,277574.3510873281
1923,193424.12323089025
1924,194733.46836441755
1925,195532.44098296374
1926,340569.257695596
1927,128171.86421716707
1928,153657.73466348863
1929,131942.28008637944
1930,133379.00279179076
1931,136114.19527736967
1932,153520.5127005296
1933,175296.48721565818
1934,179429.9958383564
1935,178982.53735234812
1936,197559.37560666446
1937,179002.84793028436
1938,187991.74724038513
1939,215994.79484607876
1940,180638.37993443973
1941,177328.4591804379
1942,199008.2846988753
1943,208390.44380964286
1944,281735.8070643473
1945,344536.673480423
1946,135296.0065553413
1947,292898.31966236903
1948,165090.98228471243
1949,228148.00076591602
1950,179962.53062523933
1951,191846.8558763257
1952,186794.1837349258
1953,197438.00900143787
1954,166850.40476080918
1955,128655.92600732746
1956,262207.11855803477
1957,155708.35100840748
1958,304437.7000655433
1959,139553.6592016053
1960,115592.18417852317
1961,131110.80093353105
1962,97901.72675700502
1963,103945.69972336803
1964,100755.06138998714
1965,135757.3551370392
1966,144514.14403247295
1967,258164.3743882571
1968,364422.98711534735
1969,357761.6232518014
1970,371586.40464956674
1971,389971.4506815005
1972,343506.225607668
1973,259805.4378692776
1974,320774.4372351637
1975,383588.5250981477
1976,284042.3367384828
1977,344702.78439781215
1978,299699.2500541066
1979,289637.20426525327
1980,184774.72019091705
1981,326076.56034009595
