Id,SalePrice
1461,108182.203125
1462,157590.578125
1463,158676.390625
1464,174999.5
1465,168639.953125
1466,150912.8125
1467,149732.25
1468,147296.46875
1469,161377.453125
1470,110366.21875
1471,152737.46875
1472,83786.53125
1473,83786.53125
1474,132797.96875
1475,83786.53125
1476,306153.59375
1477,216467.65625
1478,247042.390625
1479,245401.03125
1480,439336.8125
1481,286178.34375
1482,187501.8125
1483,153102.21875
1484,148289.4375
1485,165029.015625
1486,171816.921875
1487,295238.15625
1488,201229.609375
1489,167621.625
1490,211979.953125
1491,175160.625
1492,83786.53125
1493,159284.0625
1494,239723.390625
1495,243468.546875
1496,204863.96875
1497,156257.453125
1498,152990.40625
1499,141162.578125
1500,139735.953125
1501,160914.25
1502,131674.453125
1503,231669.6875
1504,213377.4375
1505,199513.0625
1506,162872.734375
1507,229860.015625
1508,175791.03125
1509,143435.640625
1510,137248.734375
1511,142434.0
1512,151877.296875
1513,131909.234375
1514,121717.1171875
1515,176069.03125
1516,146273.03125
1517,152058.453125
1518,120109.671875
1519,190514.6875
1520,118064.875
1521,122346.84375
1522,164848.90625
1523,83786.53125
1524,83786.53125
1525,116038.9453125
1526,98892.390625
1527,83786.53125
1528,117308.515625
1529,137501.984375
1530,182474.171875
1531,117684.3515625
1532,83786.53125
1533,137873.71875
1534,110237.8828125
1535,134097.21875
1536,101256.984375
1537,85535.703125
1538,142950.15625
1539,161061.5
1540,118622.9765625
1541,115779.9453125
1542,118659.1875
1543,162366.828125
1544,83786.53125
1545,112802.4140625
1546,119355.1328125
1547,128083.2734375
1548,124199.4921875
1549,112612.8046875
1550,128107.828125
1551,107802.1640625
1552,136621.375
1553,127667.8984375
1554,106881.3515625
1555,158682.4375
1556,83786.53125
1557,95594.515625
1558,83786.53125
1559,83786.53125
1560,127874.9296875
1561,128385.21875
1562,117616.46875
1563,107092.96875
1564,141860.5625
1565,129468.1953125
1566,205105.0
1567,83786.53125
1568,222194.875
1569,118383.953125
1570,117246.78125
1571,109403.9921875
1572,123176.4375
1573,219953.09375
1574,115627.890625
1575,202901.703125
1576,218591.5625
1577,157946.5625
1578,120769.4375
1579,127086.6328125
1580,165763.90625
1581,130943.625
1582,114224.984375
1583,262960.53125
1584,195092.15625
1585,124505.4609375
1586,83786.53125
1587,83786.53125
1588,139500.546875
1589,83786.53125
1590,121346.578125
1591,83786.53125
1592,109286.0546875
1593,118788.828125
1594,130662.453125
1595,110118.203125
1596,199905.03125
1597,176166.125
1598,189434.34375
1599,140889.8125
1600,134202.125
1601,83786.53125
1602,104823.453125
1603,89653.78125
1604,229730.28125
1605,206764.34375
1606,148430.78125
1607,154438.15625
1608,182170.234375
1609,154696.5625
1610,135379.234375
1611,125366.671875
1612,152716.359375
1613,145719.03125
1614,83786.53125
1615,83786.53125
1616,83786.53125
1617,83786.53125
1618,111784.3984375
1619,130897.4296875
1620,166781.28125
1621,122866.8203125
1622,132964.484375
1623,235943.125
1624,193088.65625
1625,107712.65625
1626,156370.296875
1627,167719.484375
1628,235551.703125
1629,156542.34375
1630,313604.59375
1631,185777.234375
1632,203169.5
1633,155519.46875
1634,162016.484375
1635,150656.0
1636,133788.09375
1637,188335.875
1638,168507.0
1639,168263.875
1640,218426.09375
1641,158612.09375
1642,209712.203125
1643,192049.015625
1644,195281.09375
1645,200082.40625
1646,148517.296875
1647,136511.84375
1648,113783.4609375
1649,122646.140625
1650,106879.71875
1651,106490.65625
1652,83786.53125
1653,83786.53125
1654,129295.453125
1655,119999.9921875
1656,129930.1875
1657,132931.78125
1658,135775.921875
1659,110820.90625
1660,137069.65625
1661,392004.5
1662,328676.78125
1663,322565.59375
1664,513999.53125
1665,254921.828125
1666,287321.15625
1667,354040.4375
1668,282167.75
1669,262947.25
1670,285304.6875
1671,250918.890625
1672,374437.3125
1673,269431.75
1674,221271.84375
1675,187576.390625
1676,187559.5625
1677,198149.125
1678,440487.5625
1679,334875.65625
1680,262464.96875
1681,207300.0
1682,277912.625
1683,174089.625
1684,157811.65625
1685,157683.484375
1686,150475.640625
1687,148504.5625
1688,169005.921875
1689,168983.359375
1690,170560.0
1691,160836.15625
1692,209697.8125
1693,150658.859375
1694,159175.953125
1695,149714.84375
1696,236104.734375
1697,153386.3125
1698,308671.625
1699,268626.65625
1700,235539.34375
1701,229676.609375
1702,214346.828125
1703,211853.234375
1704,251747.25
1705,208347.46875
1706,312686.5625
1707,175189.859375
1708,177119.09375
1709,232595.046875
1710,194195.390625
1711,238189.9375
1712,221728.125
1713,237637.6875
1714,184586.9375
1715,180359.109375
1716,157991.609375
1717,148088.328125
1718,123699.0
1719,185969.03125
1720,219927.71875
1721,138102.828125
1722,113116.0078125
1723,134936.21875
1724,177738.234375
1725,210748.75
1726,160805.484375
1727,132127.046875
1728,150243.203125
1729,145669.28125
1730,138014.609375
1731,109219.0546875
1732,118905.2265625
1733,83786.53125
1734,116761.8359375
1735,111436.65625
1736,105200.2109375
1737,295981.0
1738,208748.625
1739,234250.15625
1740,192837.28125
1741,173371.0625
1742,154342.3125
1743,155142.609375
1744,202116.25
1745,193787.8125
1746,169855.03125
1747,194422.390625
1748,209422.8125
1749,133588.953125
1750,117689.3984375
1751,207922.296875
1752,105433.9375
1753,131409.75
1754,176557.5
1755,142151.734375
1756,130837.0234375
1757,108800.3046875
1758,134946.375
1759,142567.859375
1760,151432.265625
1761,137259.984375
1762,162913.125
1763,156918.859375
1764,106217.609375
1765,156664.65625
1766,178854.703125
1767,209843.640625
1768,129648.09375
1769,148684.390625
1770,138946.34375
1771,113818.40625
1772,118663.03125
1773,125832.0234375
1774,138205.203125
1775,131198.625
1776,118404.7265625
1777,83786.53125
1778,127642.703125
1779,115836.828125
1780,143734.15625
1781,114602.6328125
1782,83786.53125
1783,129737.890625
1784,105261.9375
1785,115301.1796875
1786,203375.765625
1787,143675.90625
1788,83786.53125
1789,83786.53125
1790,83786.53125
1791,185146.34375
1792,140853.140625
1793,117687.828125
1794,140149.140625
1795,120771.28125
1796,129161.1171875
1797,110956.0625
1798,114546.03125
1799,101267.8046875
1800,118036.28125
1801,118000.1484375
1802,128164.15625
1803,135822.40625
1804,126845.9140625
1805,123994.984375
1806,117557.2578125
1807,130797.9765625
1808,107138.625
1809,116300.40625
1810,123777.1171875
1811,83786.53125
1812,83786.53125
1813,106495.53125
1814,83786.53125
1815,83278.046875
1816,105758.609375
1817,105715.6484375
1818,137894.625
1819,121769.4765625
1820,83786.53125
1821,113870.84375
1822,133502.21875
1823,83786.53125
1824,122008.359375
1825,123410.6640625
1826,108355.046875
1827,83786.53125
1828,126716.78125
1829,123246.1171875
1830,131207.140625
1831,124878.7421875
1832,83786.53125
1833,127317.3671875
1834,113860.3125
1835,138010.40625
1836,116065.171875
1837,83786.53125
1838,119027.078125
1839,83786.53125
1840,126464.4609375
1841,125166.4453125
1842,83786.53125
1843,124971.7890625
1844,121822.90625
1845,140990.21875
1846,140054.953125
1847,157440.953125
1848,83786.53125
1849,83786.53125
1850,107493.6640625
1851,135794.953125
1852,117398.953125
1853,117798.4375
1854,143113.71875
1855,138386.546875
1856,199231.28125
1857,111013.109375
1858,123726.609375
1859,106799.125
1860,139087.140625
1861,107926.6328125
1862,234702.75
1863,223854.09375
1864,223896.359375
1865,274120.84375
1866,263614.875
1867,193111.3125
1868,256974.875
1869,180986.8125
1870,194426.65625
1871,208464.546875
