Id,SalePrice
1461,124317.46915079621
1462,161198.96121275806
1463,191243.13338216214
1464,194490.11827038764
1465,191413.27594709359
1466,169389.2951797329
1467,172785.0660745607
1468,164651.37183701736
1469,181550.61110768365
1470,125192.08460562785
1471,193861.74648846843
1472,96257.87575796191
1473,97835.30621418924
1474,148657.36871704884
1475,119817.89344690632
1476,373133.66494360764
1477,257078.95631159106
1478,286103.12125030404
1479,271446.7419230892
1480,480892.9306035909
1481,320328.34009161516
1482,208669.91323558456
1483,167589.3959899103
1484,165739.5340251658
1485,180249.50576515138
1486,193432.019295192
1487,334963.92997690674
1488,231691.79584707195
1489,203861.7121044375
1490,228999.36982517224
1491,190986.54296500896
1492,91194.92513459144
1493,184903.15434595835
1494,292027.4616789987
1495,281999.68390235316
1496,240249.41612845054
1497,180256.5804550739
1498,164048.9175997975
1499,157539.94607845688
1500,153465.34683526625
1501,176645.9730337565
1502,143553.8510180056
1503,297800.4140202375
1504,243133.7500797854
1505,227537.97596210023
1506,181319.367751724
1507,242430.7949993384
1508,203342.55626733968
1509,159870.06659398164
1510,146973.3870875121
1511,148640.7207199776
1512,172429.4518241345
1513,144958.24902629817
1514,150663.5845313422
1515,190614.7052644898
1516,152978.76434698008
1517,166885.23023896245
1518,131226.5472333568
1519,225916.89893452817
1520,133097.07947882984
1521,135706.2489164331
1522,170707.49328930018
1523,110864.21947368185
1524,124122.43611105706
1525,123655.23644866861
1526,114468.03871989774
1527,105782.22563058887
1528,136295.02095574475
1529,149784.93324258583
1530,173419.2021184681
1531,105789.23093201683
1532,96355.95471459281
1533,143795.61876524377
1534,121318.2783911495
1535,158946.859960858
1536,115170.80689330473
1537,65732.97377220949
1538,157558.51398493882
1539,192243.53636390468
1540,91712.24787142377
1541,141330.8445572411
1542,134369.52632662124
1543,210482.24753588522
1544,77356.7388366687
1545,106916.01719244414
1546,129944.97428617482
1547,133656.78697183542
1548,138241.3552581835
1549,113142.74186549235
1550,140433.75139994518
1551,114213.01199902539
1552,140075.0951792645
1553,152108.72150094874
1554,113994.41879220391
1555,169144.6188766745
1556,85953.00873891651
1557,104467.23602747767
1558,91592.1578604005
1559,83397.63658748232
1560,132914.18900789434
1561,127863.59049768843
1562,132529.67607660074
