PassengerId,Survived
892,-0.9007387161254883
893,0.07894955575466156
894,-0.9539244174957275
895,-0.8671239018440247
896,0.7514405846595764
897,-0.828460693359375
898,0.5467796921730042
899,-0.9782179594039917
900,1.431705117225647
901,-0.892288863658905
902,-0.8838290572166443
903,-0.4592686891555786
904,59.573211669921875
905,-0.9346172213554382
906,324.2626953125
907,20.107385635375977
908,-0.9797038435935974
909,-0.7446665167808533
910,-0.4473053812980652
911,0.18452803790569305
912,-0.3743651807308197
913,363.65704345703125
914,45.284271240234375
915,0.13859760761260986
916,19134750392320.0
917,-0.9328580498695374
918,1737.642333984375
919,-0.7515931725502014
920,-0.18215276300907135
921,-0.8698948621749878
922,-0.8735738396644592
923,-0.9801832437515259
924,0.40146198868751526
925,0.0668749213218689
926,0.5133204460144043
927,-0.7326306700706482
928,0.2464980185031891
929,0.3260709047317505
930,-0.855912446975708
931,0.24623890221118927
932,-0.8796730041503906
933,0.24009615182876587
934,-0.9015337824821472
935,9.498711585998535
936,170.6949005126953
937,-0.8674383163452148
938,-0.12796102464199066
939,-0.8972467184066772
940,5537813495808.0
941,0.7138855457305908
942,0.4814721345901489
943,-0.8096819519996643
944,1.431705117225647
945,1.431705117225647
946,-0.7505534887313843
947,-0.9999872446060181
948,-0.8898162245750427
949,-0.8693541288375854
950,-0.8985618948936462
951,6.501650711623762e+17
952,-0.8467326164245605
953,-0.8330300450325012
954,-0.8506741523742676
955,1.431705117225647
956,1.431705117225647
957,6.997276782989502
958,1.431705117225647
959,-0.21464267373085022
960,0.5291893482208252
961,115213976.0
962,0.7514405846595764
963,-0.857571005821228
964,-0.18897464871406555
965,0.483021080493927
966,4.925349524458701e+16
967,-0.1661464422941208
968,-0.8828769326210022
969,27.759737014770508
970,-0.8378099799156189
971,0.7514405846595764
972,1.431705117225647
973,-0.6850156784057617
974,-0.5470267534255981
975,-0.8838290572166443
976,-0.9844177961349487
977,-0.841261625289917
978,0.7514405846595764
979,1.431705117225647
980,1.431705117225647
981,1.431705117225647
982,0.7514405846595764
983,-0.8845695853233337
984,13.048982620239258
985,-0.8828769326210022
986,0.4213101267814636
987,-0.8683419227600098
988,8160179.0
989,-0.8768126368522644
990,0.3770536482334137
991,-0.8847639560699463
992,478573568.0
993,-0.896035373210907
994,-0.8972467184066772
995,-0.870876133441925
996,0.604264497756958
997,-0.7282451391220093
998,-0.8767490983009338
999,-0.8972467184066772
1000,-0.8786965608596802
1001,-0.8624715209007263
1002,-0.7666794657707214
1003,1.431705117225647
1004,82152.3046875
1005,1.431705117225647
1006,2.1592926777602212e+18
1007,-0.7762899398803711
1008,-0.8149247765541077
1009,1.431705117225647
1010,-0.14919227361679077
1011,8.961443901062012
1012,29.348291397094727
1013,-0.9251065254211426
1014,106304608.0
1015,-0.8789370656013489
1016,-0.8972467184066772
1017,0.23715278506278992
1018,-0.8608970642089844
1019,0.3913958966732025
1020,-0.8411012887954712
1021,-0.8640890717506409
1022,-0.8826315999031067
1023,1.431705117225647
1024,-0.3332674503326416
1025,-0.8997725248336792
1026,-0.9048487544059753
1027,-0.8654904961585999
1028,-0.7691595554351807
1029,-0.8446372151374817
1030,0.15953300893306732
1031,-0.999431848526001
1032,-0.9909805059432983
1033,756554.0
1034,-0.3420051336288452
1035,-0.724984347820282
1036,-0.30526003241539
1037,-0.963378369808197
1038,0.35432422161102295
1039,-0.8590126037597656
1040,0.24009615182876587
1041,-0.9999809265136719
1042,304965568.0
1043,-0.7987784743309021
1044,-0.93008953332901
1045,0.5539560317993164
1046,-0.9997533559799194
1047,-0.8676391243934631
1048,15570.3017578125
1049,0.15356463193893433
1050,-0.30526003241539
1051,0.7514405846595764
1052,1.431705117225647
1053,1.431705117225647
1054,11.694886207580566
1055,-0.8892092704772949
1056,-0.9991394877433777
1057,0.7514405846595764
1058,0.15361806750297546
1059,-0.9700536727905273
1060,1770712.75
1061,0.2599819600582123
1062,-0.8859362602233887
1063,-0.7724215984344482
1064,-0.8932914733886719
1065,-0.8063268661499023
1066,-0.9980258941650391
1067,16.24660301208496
1068,17.03608512878418
1069,-0.404605507850647
1070,9.073999404907227
1071,5597421568.0
1072,-0.8378099799156189
1073,0.6737344264984131
1074,1.431705117225647
1075,-0.8972467184066772
1076,426354176.0
1077,-0.8182365894317627
1078,9.47900104522705
1079,-0.9505712389945984
1080,-0.9999529719352722
1081,-0.8402065634727478
1082,-0.8593356013298035
1083,0.21061159670352936
1084,1.431705117225647
1085,-0.9464281797409058
1086,1.431705117225647
1087,-0.8859521746635437
1088,1.431705117225647
1089,1.431705117225647
1090,-0.8646554350852966
1091,0.7514405846595764
1092,1.431705117225647
1093,1.431705117225647
1094,402.4491882324219
1095,32.59123229980469
1096,-0.8617136478424072
1097,0.5356343388557434
1098,0.11673074960708618
1099,-0.8631924986839294
1100,11763.287109375
1101,-0.8676431179046631
1102,-0.7474624514579773
1103,-0.8889156579971313
1104,0.7227253317832947
1105,1.431705117225647
1106,-0.9796809554100037
1107,0.0471874475479126
1108,1.431705117225647
1109,0.16699178516864777
1110,2.2542897413292305e+21
1111,-0.8828769326210022
1112,9.75302791595459
1113,-0.8564037680625916
1114,12.928550720214844
1115,-0.8583230376243591
1116,394115.3125
1117,0.2199193686246872
1118,-0.8634243011474609
1119,1.431705117225647
1120,-0.8541375994682312
1121,-0.8384017944335938
1122,1.431705117225647
1123,1.431705117225647
1124,-0.9251993894577026
1125,-0.8966159820556641
1126,0.47834348678588867
1127,-0.855254590511322
1128,-0.46832966804504395
1129,-0.7399416565895081
1130,1.431705117225647
1131,276121350307840.0
1132,244218.28125
1133,4.945281505584717
1134,-0.3096330761909485
1135,-0.8838801383972168
1136,1.431705117225647
1137,-0.1302875578403473
1138,12.680906295776367
1139,-0.9335826635360718
1140,8.961443901062012
1141,0.26959407329559326
1142,6.196311950683594
1143,-0.85471111536026
1144,-0.8964611291885376
1145,-0.8545994162559509
1146,-0.8744245171546936
1147,-0.8859362602233887
1148,-0.8972467184066772
1149,-0.8737001419067383
1150,18.660249710083008
1151,-0.8584789633750916
1152,-0.8997317552566528
1153,-0.8578843474388123
1154,8.531416893005371
1155,1.431705117225647
1156,-0.7807518839836121
1157,-0.8838290572166443
1158,-0.6943143010139465
1159,-0.8859362602233887
1160,0.2464980185031891
1161,-0.8403841853141785
1162,0.05716816335916519
1163,-0.8972467184066772
1164,39366038650880.0
1165,0.7514405846595764
1166,-0.8063734769821167
1167,10.098112106323242
1168,-0.857180655002594
1169,-0.8633248805999756
1170,-0.8864625692367554
1171,-0.8661027550697327
1172,0.17840376496315002
1173,1.431705117225647
1174,1.431705117225647
1175,0.4756336808204651
1176,1.431705117225647
1177,-0.8954538702964783
1178,-0.8877333402633667
1179,0.18297000229358673
1180,-0.8063268661499023
1181,-0.8828769326210022
1182,0.5309036374092102
1183,0.5193365812301636
1184,-0.8063268661499023
1185,-0.42817366123199463
1186,-0.8822300434112549
1187,-0.8700478076934814
1188,46.455162048339844
1189,-0.8698948621749878
1190,0.3966327905654907
1191,-0.877273440361023
1192,-0.88432776927948
1193,-0.7565234899520874
1194,-0.8926441073417664
1195,-0.8596101403236389
1196,1.431705117225647
1197,1.431705117225647
1198,-0.8851158022880554
1199,5907.091796875
1200,-0.30936604738235474
1201,0.5516827702522278
1202,-0.8432841300964355
1203,-0.7493053674697876
1204,-0.8857852220535278
1205,-0.03358983248472214
1206,1.8396361152389972e+19
1207,1.4774128198623657
1208,-0.5087096095085144
1209,-0.8703526258468628
1210,-0.8726894855499268
1211,-0.9832974672317505
1212,-0.870876133441925
1213,-0.7626699209213257
1214,-0.8446372151374817
1215,0.18181398510932922
1216,10700490752.0
1217,-0.8687112331390381
1218,41.33441925048828
1219,-0.022668665274977684
1220,-0.8766509890556335
1221,-0.8527684807777405
1222,4.373936176300049
1223,0.21428972482681274
1224,-0.8063734769821167
1225,0.5917632579803467
1226,-0.8724088072776794
1227,0.2194550335407257
1228,-0.8365767598152161
1229,-0.9543046951293945
1230,-0.6926448345184326
1231,17124.19921875
1232,-0.8772846460342407
1233,-0.8855204582214355
1234,-0.9999995827674866
1235,3.214866851824724e+23
1236,1.431705117225647
1237,1.431705117225647
1238,-0.8446372151374817
1239,0.2997315526008606
1240,-0.8446940183639526
1241,8.42047119140625
1242,6713742336.0
1243,-0.8617136478424072
1244,0.0639743059873581
1245,-0.9703955054283142
1246,-0.1751672327518463
1247,-0.5729917883872986
1248,384.89837646484375
1249,-0.8839311003684998
1250,-0.8972467184066772
1251,0.7514405846595764
1252,-1.0
1253,42.0953369140625
1254,9.017314910888672
1255,-0.8671239018440247
1256,1565958.75
1257,-0.999343991279602
1258,-0.8412243127822876
1259,0.7514405846595764
1260,1621614208.0
1261,-0.7821621298789978
1262,-0.96003657579422
1263,7400356577280.0
1264,-0.7757076025009155
1265,-0.8419910669326782
1266,2611.102783203125
1267,1.7060208190057045e+21
1268,-0.5415552854537964
1269,-0.8618147969245911
1270,-0.40162980556488037
